id,org_id,org_name,campus_id,name,aka,name_long,website,social_media,clli,rencode,npanxx,notes,net_count,ix_count,carrier_count,sales_email,sales_phone,tech_email,tech_phone,available_voltage_services,diverse_serving_substations,property,region_continent,status_dashboard,logo,created,updated,status,address1,address2,city,country,state,zipcode,floor,suite,latitude,longitude,endereco_formatado_cidade_datacenter,latitude_cidade_datacenter,longitude_cidade_datacenter
11646,31524,Agencia de Tecnologia da Informação do Tocantins,,PIX ATI,,,https://ati.to.gov.br,"{'service': 'website', 'identifier': 'https://ati.to.gov.br'}",,,,,3,1,0,,,,,,,,South America,,,2022-01-17T21:23:52Z,2025-09-26T22:58:11Z,ok,"Quadra 103 Norte, Rua NO-05",,Palmas,BR,,77001-020,,,-10.182018,-48.340503,"Palmas, Tocantins, Brazil",-10.249091,-48.32428580000001
11647,42053,TMK NET LTDA,,PIX TMK NET,,,https://www.zaptelecom.com.br,"{'service': 'website', 'identifier': 'https://www.zaptelecom.com.br'}",,,,,0,1,0,aurelianoarantes@zaptelecom.com.br,,aurelianoarantes@zaptelecom.com.br,,,,,South America,,,2022-01-17T21:25:56Z,2026-05-27T17:58:38Z,ok,501 Sul Av. Teotônio Segurado Cj. 01 Lt. 03 8o Andar Sala 810 - Executive Center,,Palmas,BR,,77016-002,,,-10.21677,-48.334105,"Palmas, Tocantins, Brazil",-10.249091,-48.32428580000001
11653,31534,Emgetis,,PIX Emgetis,,,https://www.emgetis.se.gov.br/,"{'service': 'website', 'identifier': 'https://www.emgetis.se.gov.br/'}",,,,,0,1,0,antoniomanoel.oliveira@emgetis.se.gov.br,,antoniomanoel.oliveira@emgetis.se.gov.br,,,,,South America,,,2022-01-18T17:10:38Z,2025-09-26T22:58:13Z,ok,"Av. Adélia Franco, 3165, Grageru",,Aracaju,BR,SE,49027-010,,,-10.944059,-37.068584,"Aracaju, Sergipe, Brazil",-10.9265404,-37.0731147
11654,31531,Prodepa,,PIX Prodepa,,,https://www.prodepa.pa.gov.br/,"{'service': 'website', 'identifier': 'https://www.prodepa.pa.gov.br/'}",,,,,2,1,0,rodrigo.ferreira@prodepa.pa.gov.br,,rodrigo.ferreira@prodepa.pa.gov.br,,,,,South America,,,2022-01-18T18:26:03Z,2025-09-26T22:58:13Z,ok,"Rod. Augusto Montenegro, Km 10",,Belém,BR,PA,66820-000,,,-1.316392,-48.453077,"Belém, Pará, Brazil",-1.4563432,-48.501299
11657,31539,Prodabel,,PIX Prodabel,,Empresa de Informatica e Informacao do Municipio de Belo Horizonte - PRODABEL,https://prefeitura.pbh.gov.br/prodabel,"{'service': 'website', 'identifier': 'https://prefeitura.pbh.gov.br/prodabel'}",,,,,0,1,0,mfreire@pbh.gov.br,,mfreire@pbh.gov.br,,,,,South America,,,2022-01-19T12:59:41Z,2025-09-26T22:58:14Z,ok,"Rua Espírito Santo, 605",Centro,Belo Horizonte,BR,MG,30160-919,,,-19.919973,-43.937308,"Belo Horizonte, Minas Gerais, Brazil",-19.919052,-43.9386685
11658,13279,Vogel Soluções em Telecom e Informática S/A,,PIX Vogel Telecom BH,,Vogel Telecom,https://vogel.algartelecom.com.br/,"{'service': 'website', 'identifier': 'https://vogel.algartelecom.com.br/'}",,,,,1,1,0,plan-r@vogeltelecom.com,,plan-r@vogeltelecom.com,,,,,South America,,,2022-01-19T13:11:45Z,2025-09-26T22:58:14Z,ok,Conj 309,"Rua Pirapetinga, 322",Belo Horizonte,BR,MG,30220-150,,,-19.942111,-43.923669,"Belo Horizonte, Minas Gerais, Brazil",-19.919052,-43.9386685
11661,9115,Telebrás - Telecomunicações Brasileiras S.A.,,PIX Telebrás,,Telebrás,https://www.telebras.com.br/,"{'service': 'website', 'identifier': 'https://www.telebras.com.br/'}",,,,,0,1,0,david.passos@telebras.com.br,,david.passos@telebras.com.br,,,,,South America,,,2022-01-19T14:07:23Z,2025-09-26T22:58:15Z,ok,"SIA - Setor de Áreas Públicas, Lote A, Trecho 1, Zona Industrial - Guará",,Brasília,BR,DF,70297-400,,,-15.8029,-47.957295,"Brasília - Brasilia, Brasília - Federal District, Brazil",-15.7975154,-47.89188739999999
11662,19766,SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO,,PIX Serpro,,SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO,https://www.serpro.gov.br/,"{'service': 'website', 'identifier': 'https://www.serpro.gov.br/'}",,,,,4,1,0,,,fernando.lima@serpro.gov.br,,,,,South America,,,2022-01-19T15:19:50Z,2025-09-26T22:58:15Z,ok,SGAN Quadra 601 Módulo V,,Brasília,BR,DF,70836-900,,,-15.783974,-47.869808,"Brasília - Brasilia, Brasília - Federal District, Brazil",-15.7975154,-47.89188739999999
11663,4855,G8,,PIX G8 Brasília,,G8 Networks Ltda,https://g8.net.br/,"{'service': 'website', 'identifier': 'https://g8.net.br/'}",,,,,16,1,0,contato@g8.net.br,,contato@g8.net.br,,,,,South America,,,2022-01-19T15:32:03Z,2025-09-26T22:58:15Z,ok,"SCN, Quadra 06, Bloco A",Sala 419,Brasília,BR,DF,70716-900,,,-15.708703,-47.914375,"Brasília - Brasilia, Brasília - Federal District, Brazil",-15.7975154,-47.89188739999999
11664,18207,ELETRONET S.A.,,Eletronet - Brasília,,,https://eletronet.com,"{'service': 'website', 'identifier': 'https://eletronet.com'}",,,,,5,1,0,contato@eletronet.com,,contato@eletronet.com,,48 VDC; 480 VAC,,,South America,,,2022-01-19T16:35:05Z,2026-04-27T11:03:33Z,ok,SAI (Setor de Indústria e Abastecimento) Área de Serviços A - Guará,,Brasília,BR,DF,71215-000,,,-15.797577,-47.947875,"Brasília - Brasilia, Brasília - Federal District, Brazil",-15.7975154,-47.89188739999999
11665,5845,Informatica de Municipios Associados SA - IMA,,PIX IMA,,Informatica de Municipios Associados SA - IMA,https://ima.sp.gov.br/,"{'service': 'website', 'identifier': 'https://ima.sp.gov.br/'}",,,,,1,1,0,,,,,,,,South America,,,2022-01-19T16:59:17Z,2025-09-26T22:58:16Z,ok,"Av. Anchieta, 200",SUBSOLO,Campinas,BR,SP,13015-904,,,-22.900974,-47.057459,"Campinas - São Paulo, Brazil",-22.9050824,-47.0613327
11666,8465,Universidade Estadual de Campinas,,PIX Unicamp,,Universidade Estadual de Campinas,https://www.unicamp.br/unicamp/,"{'service': 'website', 'identifier': 'https://www.unicamp.br/unicamp/'}",,,,,0,1,0,,,conectividade@unicamp.br,,,,,South America,,,2022-01-19T17:07:56Z,2025-09-26T22:58:16Z,ok,"Rua Saturnino de Brito, 45",Cidade Universitária Zeferino Vaz,Campinas,BR,SP,13083-889,,,-22.817439,-47.062779,"Campinas - São Paulo, Brazil",-22.9050824,-47.0613327
11667,17960,UNIVERSIDADE ESTADUAL DO OESTE DO PARANA,,PIX Unioeste,,UNIVERSIDADE ESTADUAL DO OESTE DO PARANA,https://www.unioeste.br/portal/,"{'service': 'website', 'identifier': 'https://www.unioeste.br/portal/'}",,,,,1,1,0,,,ti.redes@unioeste.br,,,,,South America,,,2022-01-19T17:21:07Z,2025-09-26T22:58:16Z,ok,"Rua Universitária, n. 1619",Jardim Universitário,Cascavel,BR,PR,85819-110,,,-24.987764,-53.45063,"Cascavel - Paraná, Brazil",-24.9541356,-53.48024059999999
11668,18718,DIGITAL DESIGN SERVIÇOS DE TELECOMUNICAÇÕES EIRELI,,PIX Dipelnet,,DIGITAL DESIGN SERVIÇOS DE TELECOMUNICAÇÕES EIRELI,http://www.dipelnet.com.br/,"{'service': 'website', 'identifier': 'http://www.dipelnet.com.br/'}",,,,,1,1,0,projetos@dipelnet.com.br,,projetos@dipelnet.com.br,,,,,South America,,,2022-01-19T17:50:06Z,2025-09-26T22:58:17Z,ok,"Rua Minas Gerais, 1332",Sala 303 - Centro,Cascavel,BR,PR,85812-035,,,-24.94549,-53.444846,"Cascavel - Paraná, Brazil",-24.9541356,-53.48024059999999
11669,30098,BR.Digital,,BR.Digital Caxias do Sul (CSL1),,BR.DIGITAL,https://br.digital/data-centers,"{'service': 'website', 'identifier': 'https://br.digital/data-centers'}",,,,,3,1,1,ix-rs@commcorp.com.br,,ix-rs@commcorp.com.br,,,,,South America,,,2022-01-19T18:02:33Z,2025-09-26T22:58:17Z,ok,"Rua Garibaldi, 789","Sala 202 - 20º Andar, Edifício Estrela",Caxias Do Sul,BR,RS,95084-900,,,-29.168144,-51.183052,"Caxias do Sul, RS, Brazil",-29.1740137,-51.1812032
11681,22380,NOVA FIBRA TELECOM S.A.,,PIX Nova Fibra,,NOVA FIBRA TELECOM S.A.,http://www.sul.com.br/,"{'service': 'website', 'identifier': 'http://www.sul.com.br/'}",,,,,1,1,0,alisson.bordignon@novafibratelecom.com.br,,joel.cappellesso@novafibratelecom.com.br,,,,,South America,,,2022-01-20T20:02:44Z,2025-09-26T22:58:18Z,ok,"Rua Augusto Stresser, 453",Alto da Glória,Curitiba,BR,PR,80040-310,,,-25.417061,-49.257395,"Curitiba, Paraná, Brazil",-25.4268985,-49.2651984
11682,19754,CIA. DE TECNOL. DA INFOR. E COMUNICAÇÃO DO PARANÁ,,PIX Celepar,,CIA. DE TECNOL. DA INFOR. E COMUNICAÇÃO DO PARANÁ,https://www.celepar.pr.gov.br/,"{'service': 'website', 'identifier': 'https://www.celepar.pr.gov.br/'}",,,,,1,1,0,,,,,,,,South America,,,2022-01-20T20:57:06Z,2025-09-26T22:58:18Z,ok,"R. Mateus Leme, 1561",Bom Retiro - Centro Cívico,Curitiba,BR,PR,80530-010,,,-25.413608,-49.272183,"Curitiba, Paraná, Brazil",-25.4268985,-49.2651984
11686,7838,Ascenty DataCenters e Telecom,,Ascenty HTL04 - Hortolândia,,,https://www.ascenty.com/data-centers/hortolandia/hortolandia-4/,"{'service': 'website', 'identifier': 'https://www.ascenty.com/data-centers/hortolandia/hortolandia-4/'}",,,,,1,0,1,,,,,,,,South America,,,2022-01-21T13:27:06Z,2026-02-20T20:16:31Z,ok,"R. Papa João Paulo II, 4 - Jardim Santa Izabel (Campus)",,Hortolandia,BR,SP,13185-252,,,-22.896309,-47.178493,"Hortolândia, São Paulo, Brazil",-22.8573469,-47.22105639999999
11687,7838,Ascenty DataCenters e Telecom,,Ascenty HTL05 - Hortolândia,,,https://www.ascenty.com/data-centers/hortolandia/hortolandia-5/,"{'service': 'website', 'identifier': 'https://www.ascenty.com/data-centers/hortolandia/hortolandia-5/'}",,,,,1,0,1,,,,,,,,South America,,,2022-01-21T13:29:53Z,2026-02-20T20:16:40Z,ok,"R. Papa João Paulo II, 4 - Jardim Santa Izabel (Campus)",,Hortolandia,BR,SP,13185-252,,,-22.896309,-47.178493,"Hortolândia, São Paulo, Brazil",-22.8573469,-47.22105639999999
11688,31557,CIASC,,PIX CIASC,,CIASC - CENTRO DE INFORMÁTICA E AUTOMAÇÃO DO ESTADO DE SANTA CATARINA,https://www.ciasc.sc.gov.br/,"{'service': 'website', 'identifier': 'https://www.ciasc.sc.gov.br/'}",,,,,2,1,0,flavio@ciasc.sc.gov.br,,flavio@ciasc.sc.gov.br,,,,,South America,,,2022-01-21T14:11:29Z,2025-09-26T22:58:20Z,ok,"Rua Murilo Andriani, 327",Rodovia SC404 Km 4,Florianópolis,BR,SC,88034-000,,,-27.587402,-48.499814,"Florianópolis, Santa Catarina, Brazil",-27.5968578,-48.5468118
11689,31559,IFSC,,PIX IFSC-SJ,,"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina - IFSC - São José",https://www.ifsc.edu.br/web/campus-sao-jose,"{'service': 'website', 'identifier': 'https://www.ifsc.edu.br/web/campus-sao-jose'}",,,,,0,1,0,humbertos@ifsc.edu.br,,humbertos@ifsc.edu.br,,,,,South America,,,2022-01-21T17:29:31Z,2025-09-26T22:58:20Z,ok,"Rua José Lino Kretzer, 608 - Praia Comprida",,São José,BR,SC,88103-902,,,-27.608476,-48.633269,"São José, Santa Catarina, Brazil",-27.5950396,-48.61376809999999
11690,35201,Cirion,,Cirion Fortaleza,PIX Cirion Fortaleza,Cirion Technologies Inc,http://www.ciriontechnologies.com,"{'service': 'website', 'identifier': 'http://www.ciriontechnologies.com'}",,,,,22,1,3,contato.br@ciriontechnologies.com,551139572200.0,DL-ipnoc-lat@ciriontechnologies.com,,,,,South America,,,2022-01-21T18:32:30Z,2025-09-26T22:58:20Z,ok,"Avenida Dioguinho, 2950",Praia do Futuro I,Fortaleza,BR,CE,60182-418,,,-3.741857,-38.453857,"Fortaleza - Ceará, Brazil",-3.7327203,-38.5270134
11691,12721,Telgo Telecomunicações Goiás,,PIX Telgo Telecom,,Telgo Telecomunicações Goiás,http://www.telgo.com.br,"{'service': 'website', 'identifier': 'http://www.telgo.com.br'}",,,,,2,1,0,contato@telgo.com.br,,contato@telgo.com.br,,,,,South America,,,2022-01-21T19:10:45Z,2025-09-26T22:58:21Z,ok,"Av. T-63, 3182 - 8 Andar",Ed. Aquarius Center - Setor Bueno,Goiânia,BR,GO,74115-100,,,-16.714439,-49.26442,"Goiânia, Goiás, Brazil",-16.6868491,-49.2707899
11692,30935,UNIVERSIDADE ESTADUAL DE LONDRINA,,PIX UEL,,UNIVERSIDADE ESTADUAL DE LONDRINA,https://portal.uel.br/home/,"{'service': 'website', 'identifier': 'https://portal.uel.br/home/'}",,,,,2,1,0,,,favero@uel.br,,,,,South America,,,2022-01-21T19:25:50Z,2025-09-26T22:58:21Z,ok,Rodovia Celso Garcia Cid - PR 445 Km 380,Campus Universitário,Londrina,BR,PR,86055-900,,,-23.326811,-51.203821,"Londrina, Paraná, Brazil",-23.3197305,-51.1662008
11693,12908,Fundação Vale do Taquari de Educação e Des. Social,,PIX Univates,,Fundação Vale do Taquari de Educação e Des. Social,http://www.univates.br,"{'service': 'website', 'identifier': 'http://www.univates.br'}",,,,,2,1,0,,,tgs@univates.br,,,,,South America,,,2022-01-21T20:27:16Z,2025-09-26T22:58:21Z,ok,"Rua Avelino Talini, 171",,Lajeado,BR,RS,95900-000,,,-29.44453,-51.954833,"Lajeado, RS, Brazil",-29.4606311,-51.9679026
11698,19946,PRODAM Processamento de Dados Amazonas S.A,,PIX Prodam,,PRODAM Processamento de Dados Amazonas S.A,https://www.prodam.am.gov.br/,"{'service': 'website', 'identifier': 'https://www.prodam.am.gov.br/'}",,,,,2,1,0,,,,,,,,South America,,,2022-01-24T15:42:10Z,2025-09-26T22:58:22Z,ok,"Rua Jonathas Pedrosa, 1937",,Manaus,BR,AM,69020-110,,,-3.120493,-60.014328,"Manaus, Amazonas, Brazil",-3.1190275,-60.0217314
11699,29426,Eyes Nwhere Sistemas Inteligentes de Imagem Ltda,,PIX Eyes Nwhere,,Eyes Nwhere Sistemas Inteligentes de Imagem Ltda,https://enw.com.br/,"{'service': 'website', 'identifier': 'https://enw.com.br/'}",,,,,3,1,0,redes-am@enw.com.br,,jose.ferreira@enw.com.br,,,,,South America,,,2022-01-24T17:02:50Z,2025-09-26T22:58:22Z,ok,"Av. Ephigênio Salles, 711",Parque 10 de Novembro,Manaus,BR,AM,69055-736,,,-3.089192,-60.008626,"Manaus, Amazonas, Brazil",-3.1190275,-60.0217314
11702,10817,Sygo Internet,,PIX NexFibra,,Sygo Internet,http://www.sygo.com.br,"{'service': 'website', 'identifier': 'http://www.sygo.com.br'}",,,,,0,0,0,d.camargo@nexfibra.com.br,,d.camargo@nexfibra.com.br,,,,,South America,,,2022-01-24T18:11:21Z,2025-09-26T22:58:22Z,ok,"Av. Independência, 1275",Moinhos de Vento,Porto Alegre,BR,RS,90035-074,,,-30.02912,-51.208078,"Porto Alegre, RS, Brazil",-30.0368176,-51.2089887
11705,11017,RENOVARE TELECOM,,PIX Renovare,,RENOVARE TELECOM,http://renovaretelecom.com.br,"{'service': 'website', 'identifier': 'http://renovaretelecom.com.br'}",,,,,1,1,0,arnold@renovaretelecom.com.br,,arnold@renovaretelecom.com.br,,,,,South America,,,2022-01-24T19:30:09Z,2025-09-26T22:58:23Z,ok,"Avenida Carlos Gomes, 141 Sala 309",Auxiliadora,Porto Alegre,BR,RS,90480-003,,,-30.023646,-51.184129,"Porto Alegre, RS, Brazil",-30.0368176,-51.2089887
11707,7728,Embratel,,PIX Embratel RJ,,Embratel,http://www.embratel.com.br,"{'service': 'website', 'identifier': 'http://www.embratel.com.br'}",,,,,1,1,0,LFSFREI@embratel.com.br,,LFSFREI@embratel.com.br,,,,,South America,,,2022-01-24T20:03:34Z,2025-09-26T22:58:23Z,ok,"Rua Senador Pompeu, 119 Andar 17O",Centro,Rio de Janeiro,BR,RJ,20221-291,,,-22.900642,-43.188142,"Rio de Janeiro, Brazil",-22.9068467,-43.1728965
